sgd_id	yeast_rnaseq_1	yeast_rnaseq_2	yeast_rnaseq_3	yeast_stripeseq_unpooled_1	yeast_stripeseq_unpooled_2	yeast_stripeseq_unpooled_3	yeast_stripeseq_pooled_1	yeast_stripeseq_pooled_2	yeast_stripeseq_pooled_3
YBR044C	77.8288673995815	73.1368623642098	78.5103662233083	146.713104232016	155.339191627695	157.7202573529	115.261789561728	101.682364916488	89.5482272833511
tV(UAC)B	0	0	0	0	2.35362411557113	0	0	0	0
YBR045C	19.7274559728106	20.0708229357083	20.8852818885306	16.8359299938378	16.4753688089979	18.6773988970539	14.1860664075973	11.8235308042427	23.2825390936713
YBR046C	184.708440512549	171.058150020241	172.570358378223	108.230978531815	141.217446934268	195.075055147008	148.953697279772	151.341194294307	134.322340925027
YBR047W	67.4246611673458	68.4232600080965	66.4670284919658	127.472041381915	145.92469516541	120.365459558792	157.81998878452	146.61178197261	111.039801831355
YBR048W	1183.78247793009	1155.13668062558	989.383061726739	2308.92754201205	2363.03861203342	3004.98595588156	2409.85803099059	2085.67083386842	2238.70568208378
YBR049C	144.713050321097	132.5890727268	144.520052776109	84.1796499691892	94.1449646228452	68.4837959558644	136.540889173124	108.776483399033	134.322340925027
YBR050C	61.8847591475839	55.042711384291	64.7901080483612	86.5847828254518	115.327581662985	105.838593749972	93.982689950332	70.9411848254564	66.2656881896798
YBR051W	1.48631517603368	1.36846520016193	0.152447313054968	0	0	0	1.77325830094966	0	0
YBR052C	318.611925917037	313.530582525989	309.925387440749	137.092572806965	120.034829894128	107.913860294089	148.953697279772	130.05883884667	136.113305470694
YBR053C	154.441658746045	164.215824019432	170.893437934619	156.333635657066	127.095702240841	136.967591911729	186.192121599714	137.152957329216	162.977773655699
YBR054W	170.791125682415	219.714690470443	228.061180330231	98.6104471067645	105.913085200701	99.6127941176209	74.4768486398858	87.4941279513963	102.08497910302
YBR055C	101.474790654663	95.4884606335214	101.682357807663	105.825845675552	141.217446934268	182.623455882305	134.767630872174	130.05883884667	127.158482742359
tL(UAA)B2	0.135119561457607	0	0	0	0	0	1.77325830094966	0	1.79096454566702
YBR056W	284.832035552635	284.184606566961	313.279228327958	76.9642514004016	96.4985887384164	60.182729779396	83.3431401446341	78.0353033080021	68.0566527353468
tQ(UUG)B	0	0.152051688906881	0.304894626109935	0	0	0	0	2.36470616084855	0
YBR056W-A	46.6162487028744	53.674246184129	44.2097207859406	55.3180556940386	25.8898652712824	41.505330882342	53.1977490284898	35.4705924127282	35.8192909133404
YBR056C-B	0.270239122915214	0.304103377813762	0.304894626109935	4.8102657125251	7.06087234671339	4.1505330882342	3.54651660189932	2.36470616084855	3.58192909133404
YBR057C	113.905790308763	118.144162280647	106.408224512367	81.7745171129267	75.3159716982762	66.4085294117473	39.0116826208925	59.1176540212137	51.9379718243436
YBR058C	181.465571037566	177.596372643237	181.869644474576	50.5077899815135	65.9014752359917	72.6343290440986	63.8372988341878	56.7529478603651	53.7289363700107
YBR058C-A	99.5831167942562	86.2133076102016	91.6208351460355	105.825845675552	143.571071049839	126.591259191143	175.552571794016	160.800018937701	166.559702747033
YBR059C	175.250071210516	147.033983172954	174.094831508773	233.297887057467	242.423283903826	222.05352022053	265.988745142449	229.376497602309	288.345291852391
YBR060C	61.4794004632111	74.5053275643718	76.9858930927586	173.169565650904	171.814560436693	203.376121323476	156.04673048357	170.258843581095	125.367518196692
YBR061C	79.720541259988	87.7338244992704	80.034839353858	93.8001813942394	115.327581662985	103.763327205855	76.2501069408354	92.2235402730933	118.203660014023
YBR062C	68.9109763433795	71.4642937862341	66.6194758050208	67.3437199753514	75.3159716982762	68.4837959558644	65.6105571351375	68.5764786646079	89.5482272833511
YBR063C	34.1852490487745	34.515733381862	40.3985379595664	2.40513285626255	2.35362411557113	4.1505330882342	10.639549805698	7.09411848254564	12.5367518196692
YBR064W	0	0.152051688906881	0.152447313054968	0	0	0	0	0	0
YBR065C	33.9150099258593	35.7321468931171	38.2642755767968	62.5334542628263	108.266709316272	89.2364613970354	78.0233652417851	92.2235402730933	91.3391918290181
YBR066C	102.690866707781	100.962321434169	88.5718888849361	103.42071281929	150.631943396552	122.440726102909	154.27347218262	151.341194294307	116.412695468356
YBR067C	436.571303069528	469.687667033356	422.88884641448	1075.09438674936	696.672738209055	861.235615808598	386.570309607026	498.952999939043	359.983873679071
YBR068C	1210.5361510987	1180.83341605084	1222.17010876167	502.672766958873	496.614688385509	572.77356617632	700.437028875116	631.376544946562	727.131605540811
YBR069C	423.599825169597	421.943436716595	425.480450736414	93.8001813942394	129.449326356412	68.4837959558644	109.942014658879	101.682364916488	87.7572627376841
