sgd_id	yeast_rnaseq_1	yeast_rnaseq_2	yeast_rnaseq_3	yeast_stripeseq_unpooled_1	yeast_stripeseq_unpooled_2	yeast_stripeseq_unpooled_3	yeast_stripeseq_pooled_1	yeast_stripeseq_pooled_2	yeast_stripeseq_pooled_3
YDR213W	607	519	490	105	96	142	121	83	116
YDR214W	1633	1597	1503	88	78	80	97	61	108
YDR215C	3	6	1	1	0	0	1	0	0
YDR216W	1710	1398	1508	144	86	134	118	70	128
YDR217C	368	305	321	44	38	54	53	32	61
YDR218C	10	3	6	2	1	2	2	1	0
YDR219C	809	729	737	7	9	4	9	8	9
YDR220C	43	34	39	0	3	3	6	6	7
YDR221W	589	554	554	31	31	38	61	37	70
YDR222W	252	343	327	18	29	20	40	24	37
YDR223W	121	123	122	25	22	33	20	22	25
YDR224C	6921	5921	5943	201	221	193	240	208	214
YDR225W	7269	6816	6625	219	251	264	404	241	347
YDR226W	4578	4197	4090	93	124	133	133	101	125
YDR227W	614	531	496	21	30	40	33	33	40
YDR228C	891	729	805	16	21	22	25	18	20
YDR229W	1211	1019	1024	66	61	73	71	62	69
YDR230W	1	1	0	2	3	2	0	1	2
YDR231C	699	599	569	13	17	22	21	15	24
YDR232W	924	860	763	37	44	47	49	33	65
YDR233C	7658	6873	6642	333	305	406	253	220	229
YDR234W	1230	1183	1235	35	46	52	55	28	34
YDR235W	900	768	772	40	41	44	52	38	36
YDR236C	374	330	320	55	55	51	63	31	55
YDR237W	572	547	534	27	38	38	39	34	29
YDR238C	3157	2797	2840	79	66	92	105	82	126
YDR239C	551	414	408	43	47	45	50	33	38
YDR240C	345	309	328	21	27	30	31	25	26
YDR241W	74	83	71	29	28	26	71	33	53
tY(GUA)D	2	3	2	0	0	0	0	1	0
YDR242W	219	238	199	9	12	13	23	19	18
YDR243C	326	310	307	35	46	46	86	75	87
YDR244W	969	852	897	26	24	34	49	23	55
YDR245W	1536	1440	1395	70	83	79	135	93	130
YDR246W	690	643	611	145	109	153	127	77	127
YDR246W-A	23	21	12	0	1	4	3	1	1
YDR247W	929	799	847	52	37	29	50	39	45
YDR248C	217	201	240	8	10	11	14	16	5
YDR249C	358	297	313	26	28	39	29	23	26
YDR250C	4	2	1	4	0	1	4	1	3
YDR251W	2298	2066	2017	49	61	53	48	50	61
YDR252W	116	108	99	3	11	9	7	8	7
YDR253C	60	38	38	67	52	63	45	34	36
YDR254W	260	220	243	16	16	28	32	16	24
YDR255C	492	391	389	128	116	141	217	172	165
YDR256C	83	71	88	2	3	2	0	0	3
YDR257C	863	770	816	24	31	30	45	32	41
YDR258C	2871	2810	2995	69	69	112	112	90	136
YDR259C	133	100	98	20	10	10	6	12	7
YDR260C	379	316	314	124	119	148	175	128	182
YDR261C	923	786	779	65	72	64	89	52	87
tS(AGA)D2	2	0	1	0	0	0	0	0	0
YDR261W-B	49	58	56	11	7	10	11	17	27
YDR261W-A	0	0	0	0	0	0	0	0	0
YDR261C-D	46	62	59	0	0	0	1	2	1
YDR261C-C	0	0	0	0	0	0	0	0	0
tG(GCC)D2	21	16	24	2	1	4	5	6	6
YDR262W	1146	922	882	54	55	62	56	36	59
YDR263C	161	148	124	5	4	2	2	1	1
YDR264C	2323	2120	2255	44	48	55	126	86	130
YDR265W	513	455	452	25	22	26	27	24	23
YDR266C	1025	864	992	49	49	55	56	40	54
YDR267C	477	437	392	9	15	8	14	8	17
YDR268W	286	252	260	13	17	21	21	17	17
YDR269C	1	1	1	0	0	0	0	0	0
YDR270W	253	262	232	61	38	84	64	62	67
YDR271C	6	2	5	16	10	13	12	9	9
YDR272W	1190	1156	1155	81	75	95	115	97	115
YDR273W	147	120	139	10	7	12	13	10	12
YDR274C	2	0	0	0	0	0	0	0	1
YDR275W	195	177	149	23	21	22	38	35	54
YDR276C	2849	2735	2569	212	230	218	249	226	217
YDR277C	2460	1900	1970	127	125	142	147	121	167
YDR278C	0	0	0	0	0	0	0	0	0
tE(CUC)D	0	0	0	0	0	0	0	0	0
YDR279W	430	408	373	17	22	25	21	20	20
YDR280W	894	784	786	123	138	138	157	119	161
YDR281C	6	15	14	18	16	19	49	48	47
YDR282C	278	279	255	20	14	14	23	17	28
YDR283C	710	585	609	70	51	72	81	63	71
YDR284C	985	810	818	9	9	12	24	13	19
YDR285W	336	267	245	11	12	17	34	23	27
YDR286C	130	98	112	2	7	4	5	10	10
YDR287W	481	368	424	37	33	29	36	33	45
YDR288W	553	485	490	32	26	29	57	41	44
YDR289C	683	546	597	105	86	103	99	76	89
YDR290W	0	0	0	0	0	0	0	0	0
YDR291W	659	556	592	20	28	26	54	24	62
YDR292C	1816	1650	1675	51	46	52	39	51	64
YDR293C	3624	3235	3273	42	49	50	100	76	122
YDR294C	1998	1797	1806	173	171	214	209	130	223
YDR295C	753	659	650	38	33	48	29	18	34
YDR296W	785	632	665	73	83	77	82	65	69
YDR297W	2404	2264	2257	38	42	52	49	46	56
YDR298C	2125	1856	1888	21	16	25	26	33	29
YDR299W	792	742	820	372	339	469	403	392	465
YDR300C	1309	1198	1238	38	59	62	44	28	50
YDR301W	695	631	627	26	24	34	54	36	67
YDR302W	342	351	322	43	40	44	55	33	42
YDR303C	823	744	714	18	17	22	22	18	21
YDR304C	2567	2452	2430	205	184	212	265	158	259
YDR305C	450	348	333	6	10	7	10	10	12
YDR306C	981	836	925	52	54	47	49	47	56
tV(CAC)D	0	2	1	0	0	0	1	0	0
YDR307W	502	430	471	11	14	7	12	9	14
YDR308C	419	335	354	89	91	136	154	94	122
YDR309C	733	701	661	9	16	28	14	14	23
YDR310C	794	723	712	41	21	45	60	39	65
YDR311W	712	695	718	26	36	46	48	37	45
YDR312W	511	464	486	19	27	29	36	27	40
YDR313C	227	226	176	60	47	45	46	33	43
YDR314C	201	155	162	32	39	59	82	52	81
YDR315C	136	100	120	12	14	16	12	12	8
YDR316W	342	324	345	84	81	76	107	82	117
tF(GAA)D	1	3	0	0	1	1	0	0	1
YDR316W-B	2	1	2	1	2	2	9	9	11
YDR316W-A	0	0	0	0	0	0	0	0	0
YDR317W	126	89	69	6	13	4	9	8	6
YDR318W	287	273	294	151	133	247	185	118	160
YDR319C	542	484	517	18	25	16	32	23	41
YDR320C	711	601	576	44	43	41	44	33	31
YDR320C-A	150	123	153	10	15	7	10	15	9
YDR320W-B	16	11	10	0	0	0	1	1	0
YDR321W	1825	1815	1705	32	59	39	53	47	43
YDR322W	784	731	706	43	34	43	49	39	44
YDR322C-A	635	527	604	46	39	40	80	37	75
YDR323C	267	252	236	31	26	28	38	30	49
YDR324C	990	992	953	18	28	41	50	54	73
YDR325W	373	334	318	21	23	24	38	24	40
YDR326C	865	813	890	36	20	34	62	33	63
YDR327W	3	2	0	1	1	0	0	1	0
YDR328C	1861	1627	1633	99	93	101	158	123	135
YDR329C	1129	943	918	50	37	54	88	52	89
YDR330W	1053	884	781	41	40	62	68	38	69
YDR331W	521	416	456	20	12	12	23	11	20
YDR332W	422	367	375	15	18	27	18	22	29
YDR333C	1334	1303	1265	53	47	62	75	58	70
YDR334W	823	749	752	45	30	35	52	58	96
YDR335W	1606	1414	1547	81	72	69	75	88	85
YDR336W	448	441	403	18	16	22	33	17	24
YDR337W	588	533	516	52	61	68	107	60	82
YDR338C	578	524	574	28	32	46	55	35	47
YDR339C	867	740	707	67	86	107	109	95	90
tX(XXX)D	0	0	0	0	0	0	0	0	0
YDR340W	0	1	2	0	1	0	0	0	0
YDR341C	5735	5579	5486	89	108	100	136	110	122
YDR342C	1020	697	963	38	38	68	124	86	113
YDR343C	480	442	525	1	0	0	0	0	0
YDR344C	48	42	36	10	10	7	3	4	6
YDR345C	22615	19225	18492	136	144	151	203	182	238
YDR346C	2796	2491	2418	146	149	153	317	232	343
YDR347W	769	668	632	22	18	23	26	16	26
YDR348C	1538	1312	1221	47	31	41	66	50	75
YDR349C	1310	1061	1152	27	19	34	23	26	35
tM(CAU)D	0	1	0	0	0	0	0	0	0
YDR350C	860	739	755	37	40	59	66	41	51
YDR351W	812	682	702	40	30	38	40	29	49
YDR352W	602	604	569	20	13	21	16	11	13
YDR353W	4706	4153	4258	98	113	139	100	98	92
YDR354W	1637	1347	1462	27	33	42	45	34	51
YDR354C-A	0	0	0	0	0	0	0	0	0
YDR355C	0	0	0	0	0	0	0	0	0
YDR356W	493	422	412	47	40	60	70	38	75
YDR357C	267	264	218	41	33	56	46	26	22
YDR358W	1391	1209	1200	44	42	36	84	52	66
YDR359C	518	458	479	33	32	44	64	46	60
YDR360W	1	2	1	0	0	0	0	0	0
YDR361C	1357	1171	1140	60	83	67	166	105	138
YDR362C	510	435	495	22	17	18	30	20	30
YDR363W	517	431	481	24	17	33	41	41	45
tK(CUU)D1	0	0	0	0	0	0	0	0	0
YDR363W-A	730	626	614	209	231	242	327	273	289
YDR364C	468	394	430	28	37	27	54	36	54
YDR365C	3407	3252	2947	198	184	235	292	195	352
YDR365W-A	0	0	0	0	0	0	0	0	0
YDR365W-B	31	32	38	2	2	3	3	5	7
YDR366C	8	7	11	2	1	2	5	3	5
YDR367W	484	413	383	30	19	27	21	8	19
YDR368W	1102	1065	1023	19	19	13	20	16	24
YDR369C	335	283	265	18	14	13	18	14	26
YDR370C	505	411	457	24	25	23	40	32	35
YDR371W	459	432	435	96	95	98	139	111	117
YDR371C-A	3	0	0	0	0	0	0	0	0
YDR372C	1696	1468	1488	75	93	84	103	63	91
YDR373W	562	440	458	21	19	20	27	26	34
YDR374C	5	3	1	1	0	0	2	1	4
YDR374W-A	227	215	155	6	7	5	14	7	9
YDR375C	593	513	520	16	11	15	13	7	13
YDR376W	512	442	475	9	9	9	13	6	7
YDR377W	1228	1070	1047	378	357	450	742	463	706
YDR378C	696	661	613	88	85	96	155	110	147
YDR379W	740	622	668	23	14	28	27	39	42
YDR379C-A	233	205	193	39	32	34	47	33	33
YDR380W	1637	1495	1531	19	13	29	25	14	31
YDR381W	3998	3447	3207	99	103	101	133	115	140
YDR381C-A	433	391	351	15	19	25	27	22	23
YDR382W	11240	10207	10339	129	151	151	299	180	263
YDR383C	337	291	275	103	82	122	111	79	109
YDR384C	1270	1124	1013	50	37	44	54	53	53
YDR385W	7820	7407	7470	246	206	225	351	286	328
YDR386W	228	195	219	18	17	20	34	17	14
YDR387C	777	766	740	6	8	10	7	10	19
YDR388W	2481	2156	2362	202	238	261	294	196	257
YDR389W	585	455	476	55	62	37	36	44	50
YDR390C	1208	1096	1114	34	46	62	38	37	38
tG(CCC)D	0	0	0	0	0	0	1	1	1
YDR391C	882	797	767	120	119	163	199	100	156
YDR392W	790	675	582	28	37	25	57	55	50
YDR393W	379	300	314	32	40	53	53	41	39
YDR394W	3522	3066	3173	138	135	156	183	130	166
YDR395W	1679	1742	1788	63	83	82	109	77	99
YDR396W	6	4	8	3	1	2	3	0	1
YDR397C	893	909	754	55	73	78	84	67	80
YDR398W	1892	1726	1755	19	22	19	36	28	55
YDR399W	2517	2277	2203	91	90	114	121	77	96
YDR400W	476	446	454	15	19	21	25	19	19
YDR401W	19	15	15	0	0	0	2	1	0
YDR402C	16	15	23	0	0	0	0	0	0
YDR403W	61	46	42	0	2	2	3	3	6
YDR404C	882	799	792	40	48	51	58	45	43
YDR405W	808	695	634	72	80	104	101	82	112
YDR406W	1142	992	970	50	39	50	51	28	58
YDR406W-A	3	0	1	0	0	0	0	0	0
YDR407C	827	730	773	51	39	58	39	46	54
YDR408C	1232	1052	1101	73	66	86	80	63	103
YDR409W	453	300	290	17	15	18	13	12	17
YDR410C	387	365	366	11	11	12	12	12	6
YDR411C	743	618	687	18	17	16	12	15	15
YDR412W	1112	1004	986	303	319	371	440	357	403
YDR413C	2	3	4	1	0	0	0	0	1
YDR414C	261	278	288	17	20	17	11	10	10
YDR415C	511	436	457	33	22	22	46	22	25
YDR416W	568	538	495	41	46	46	110	75	118
YDR417C	5	2	7	0	0	0	0	0	0
YDR418W	10725	9754	9624	192	195	183	244	184	204
YDR419W	448	364	388	36	37	42	53	37	52
tS(AGA)D3	0	0	0	0	0	0	0	0	0
YDR420W	445	437	363	52	38	44	60	31	47
YDR421W	489	432	479	19	15	31	39	39	41
YDR422C	748	643	710	82	49	83	90	52	87
YDR423C	859	775	691	56	62	79	114	78	101
YDR424C	300	288	279	22	21	28	54	31	44
YDR425W	594	563	603	62	39	53	39	23	31
YDR426C	11	14	6	0	0	2	2	0	0
YDR427W	2760	2500	2529	71	67	91	103	93	101
YDR428C	418	375	384	39	38	52	38	27	43
YDR429C	3861	3384	3562	75	103	91	156	112	159
YDR430C	910	790	714	96	104	114	102	83	91
YDR431W	0	1	2	0	1	0	0	0	0
YDR432W	3620	2688	2468	344	358	452	330	274	347
YDR433W	458	406	349	3	10	6	14	11	23
YDR434W	871	835	817	34	34	46	58	44	56
YDR435C	936	865	889	14	24	31	34	18	31
YDR436W	753	659	682	131	106	119	74	82	74
YDR437W	85	64	59	37	32	36	16	15	12
YDR438W	215	203	182	44	34	49	55	36	51
YDR439W	304	289	245	31	28	24	35	24	31
YDR440W	279	244	252	22	16	23	27	27	25
YDR441C	270	237	247	23	20	29	38	21	34
YDR442W	2	2	0	0	0	0	0	0	0
YDR443C	416	370	406	40	37	43	48	42	38
YDR444W	589	528	522	28	37	31	26	27	45
YDR445C	1	2	1	0	0	0	0	0	0
tK(CUU)D2	0	0	0	0	0	0	0	0	0
YDR446W	4	0	1	2	1	2	1	0	0
YDR447C	5975	5787	5639	101	121	86	151	124	140
YDR448W	416	358	408	51	35	52	46	38	53
YDR449C	573	545	573	52	49	49	79	52	62
YDR450W	12280	11369	10629	377	394	445	575	426	554
YDR451C	84	96	94	19	7	41	15	8	10
YDR452W	1973	1850	1877	44	54	63	83	60	108
YDR453C	762	676	643	35	38	41	30	19	30
YDR454C	2129	2054	1960	51	70	62	69	49	70
YDR455C	0	2	1	0	0	0	0	0	0
YDR456W	1152	992	1145	51	32	44	41	22	37
YDR457W	1910	1893	2050	163	137	150	277	179	361
YDR458C	1000	827	763	120	143	152	173	135	149
YDR459C	447	382	378	7	11	5	13	7	13
YDR460W	632	563	536	74	74	88	120	70	108
YDR461W	1304	1228	1298	52	62	46	59	64	48
YDR461C-A	141	117	128	19	11	15	16	18	15
YDR462W	602	505	516	95	115	129	133	94	115
YDR463W	1343	1183	1058	108	85	181	93	66	102
YDR464W	875	727	645	53	53	96	120	95	139
YDR464C-A	0	0	0	0	0	0	0	0	0
YDR465C	1620	1623	1520	163	162	209	370	234	354
YDR466W	823	648	681	38	28	45	31	25	40
YDR467C	24	17	23	0	0	0	0	0	0
YDR468C	730	632	565	186	201	284	304	226	261
YDR469W	435	324	392	66	64	95	110	62	92
YDR470C	469	480	453	15	17	19	17	22	19
YDR471W	4941	4395	4274	305	322	379	342	322	325
snR13	262	234	228	14	23	18	37	20	22
YDR472W	721	602	600	31	30	46	46	39	35
YDR473C	543	434	463	151	141	173	174	151	188
YDR475C	1100	949	947	40	59	58	67	52	66
YDR476C	590	529	542	20	40	29	41	36	42
YDR477W	1975	1659	1458	53	50	63	57	39	68
YDR478W	186	188	175	85	83	104	100	70	99
YDR479C	1135	939	968	36	30	45	69	41	55
YDR480W	318	263	289	23	22	17	31	20	23
YDR481C	1849	1534	1620	63	48	34	60	54	61
YDR482C	385	297	286	231	173	291	322	169	270
YDR483W	4146	3715	3887	184	202	201	147	133	162
YDR484W	717	598	577	20	19	32	26	25	26
YDR485C	944	812	930	119	138	135	176	135	157
YDR486C	760	641	680	128	141	159	132	133	125
YDR487C	2162	1921	1931	78	75	81	70	47	63
YDR488C	159	147	176	17	30	27	51	37	41
YDR489W	348	297	296	24	21	24	18	20	13
YDR490C	792	575	632	80	65	98	107	52	94
YDR491C	2	4	7	0	0	0	0	0	0
YDR492W	837	777	760	46	42	58	47	37	38
YDR493W	234	218	209	58	55	58	40	37	39
YDR494W	1018	938	892	160	190	190	219	180	255
YDR495C	523	495	470	86	72	78	130	72	125
YDR496C	2595	2514	2564	174	225	275	282	260	327
YDR497C	2512	2186	2215	83	108	131	139	113	153
YDR498C	764	605	533	46	65	64	74	68	60
YDR499W	305	289	267	69	67	58	79	55	70
YDR500C	7583	6406	6238	170	185	218	310	237	278
YDR501W	197	184	175	41	37	47	56	33	53
YDR502C	1250	1327	1121	34	28	29	68	34	62
YDR503C	246	197	202	17	16	16	16	11	11
YDR504C	52	35	40	0	1	1	0	0	1
YDR505C	984	874	942	14	23	18	20	19	30
YDR506C	191	187	215	18	20	25	19	9	16
tL(CAA)D	0	0	0	0	0	0	0	0	0
YDR507C	711	655	664	58	61	73	97	58	129
YDR508C	3646	3024	3013	389	347	512	551	359	521
YDR509W	0	0	0	0	0	0	0	1	0
YDR510W	1730	1520	1243	292	269	288	298	249	252
YDR510C-A	1	3	0	2	1	0	2	0	2
YDR511W	257	194	226	16	26	25	24	16	22
YDR512C	399	337	345	147	144	168	228	160	202
YDR513W	2205	1820	1886	50	44	49	56	32	42
YDR514C	259	232	220	33	24	32	38	38	40
YDR515W	299	238	261	38	35	40	25	25	32
YDR516C	10564	8875	9116	95	98	115	160	127	155
YDR517W	1698	1607	1724	64	81	88	85	60	87
YDR518W	605	575	607	25	32	43	31	29	61
YDR519W	522	462	442	26	43	36	40	35	34
YDR520C	454	406	427	111	86	116	143	76	120
YDR521W	0	0	2	0	0	0	0	0	0
YDR522C	1	1	0	0	0	0	0	0	0
YDR523C	48	37	37	0	0	0	1	1	1
YDR524C	545	516	504	91	81	103	78	69	88
YDR524W-C	5	0	1	0	0	0	0	1	0
YDR524C-B	8824	8174	9648	314	375	387	485	343	447
YDR524C-A	4	6	1	4	2	4	2	0	1
YDR525W	1	1	0	0	0	0	0	0	0
YDR525W-A	102	120	91	41	32	39	24	23	17
YDR526C	3	1	3	1	0	1	2	2	0
YDR527W	883	842	782	50	50	78	128	75	141
snR84	88	105	84	57	51	67	207	176	269
YDR528W	23	14	14	6	3	4	4	0	1
YDR529C	1909	1580	1584	114	149	166	150	133	141
YDR530C	959	785	838	27	27	27	37	34	32
YDR531W	928	860	890	10	10	14	26	11	28
YDR532C	369	310	311	62	80	62	87	90	84
YDR533C	443	422	414	33	46	42	44	24	36
YDR534C	80	66	54	1	0	2	1	0	0
YDR535C	21	17	23	2	3	4	2	2	7
YDR536W	18	16	15	1	0	0	0	0	0
YDR537C	11	2	2	0	1	2	1	0	0
YDR538W	369	357	380	11	5	13	14	3	11
YDR539W	779	717	791	50	46	48	70	46	57
YDR540C	78	83	80	16	10	10	11	15	15
YDR541C	216	214	250	16	12	16	13	7	8
YDR542W	1	4	0	1	0	0	0	0	0
YDR543C	0	0	0	0	0	0	0	0	0
YDR544C	1	0	0	0	2	0	0	0	1
YDR545W	3	0	0	0	0	0	0	0	0
YDR545C-A	0	0	0	0	0	0	0	0	0
YOL166W-A	0	0	0	0	0	0	0	0	0
YOL166C	0	0	0	0	0	0	0	0	0
YOL165C	0	1	2	0	0	0	0	0	0
YOL164W-A	0	0	0	0	0	0	0	0	0
YOL164W	366	368	359	17	16	30	24	16	22
YOL163W	23	20	19	0	0	0	1	0	0
YOL162W	10	14	17	0	0	0	1	0	0
YOL161C	0	0	0	0	0	0	0	0	0
YOL160W	3	4	7	0	2	1	5	0	1
YOL159C-A	102	105	100	6	9	7	15	9	16
YOL159C	228	191	161	7	14	7	11	8	6
YOL158C	1878	1969	1798	66	60	76	59	59	63
YOL157C	75	46	58	14	16	19	17	12	15
YOL156W	5	6	5	0	2	2	0	0	0
YOL155W-A	0	0	0	0	0	0	0	0	0
YOL155C	293	262	244	32	27	56	19	20	27
YOL154W	127	93	107	1	1	1	1	0	1
YOL152W	75	48	69	7	7	11	3	7	2
YOL151W	489	402	401	16	12	18	10	9	6
YOL150C	14	13	20	1	3	1	1	0	0
YOL149W	563	476	472	59	47	55	77	57	72
YOL148C	517	382	381	45	36	58	74	48	61
YOL147C	322	334	326	12	12	12	12	10	10
YOL146W	183	147	142	38	30	34	39	31	32
YOL145C	2154	1782	1895	33	33	41	72	52	113
YOL144W	673	584	515	98	103	127	165	107	170
YOL143C	2974	2438	2465	165	132	155	150	130	146
YOL142W	696	701	592	57	61	54	56	54	62
YOL141W	64	76	85	23	17	28	25	14	18
YOL140W	390	396	391	7	5	14	15	10	15
YOL139C	4738	4378	4211	107	114	106	134	90	105
YOL138C	427	434	370	16	23	16	23	25	30
YOL137W	393	360	345	38	43	58	85	67	88
YOL136C	1546	1325	1463	22	25	25	21	17	30
YOL135C	277	225	224	84	89	139	85	81	90
YOL134C	1	1	3	0	0	0	0	0	0
YOL133W	543	517	471	26	24	38	49	33	30
YOL132W	20	9	13	5	3	8	4	4	5
YOL131W	1	6	5	1	1	0	0	0	0
YOL130W	1383	1320	1242	33	45	49	48	43	67
YOL129W	1571	1365	1448	32	36	26	36	27	26
YOL128C	210	199	223	5	12	16	8	5	8
YOL127W	13472	12615	12362	213	260	285	364	287	327
YOL126C	2941	2382	2324	107	87	80	110	85	86
YOL125W	689	621	466	40	55	56	61	53	66
YOL124C	1143	1097	1002	45	37	66	60	47	59
YOL123W	2896	2302	2404	53	40	40	70	58	75
YOL122C	645	594	561	11	15	17	23	9	20
YOL121C	4447	4004	3886	232	251	229	269	238	262
YOL120C	19783	19127	17954	194	218	210	269	212	248
YOL119C	722	688	738	37	36	42	46	31	41
YOL118C	15	9	17	1	3	1	0	1	0
YOL117W	485	421	449	88	94	103	159	127	169
YOL116W	549	478	453	15	7	12	11	10	9
YOL115W	776	648	628	33	27	42	80	62	70
YOL114C	147	113	107	31	25	27	57	41	41
YOL113W	929	794	813	92	98	117	118	99	107
YOL112W	482	431	395	20	30	31	31	27	29
YOL111C	935	857	768	219	202	249	177	165	180
YOL110W	142	147	149	14	14	13	26	19	17
YOL109W	4675	4025	4027	445	455	459	664	520	606
tG(UCC)O	0	1	0	0	0	0	0	0	0
YOL108C	376	308	325	85	92	102	199	120	174
YOL107W	200	175	184	16	10	6	5	9	5
YOL106W	10	9	9	0	0	0	0	0	0
tT(AGU)O1	0	0	0	0	0	0	0	0	0
YOL105C	259	188	217	6	6	6	12	4	5
YOL104C	190	202	211	4	4	6	9	8	12
YOL103W-B	37	14	28	1	0	0	2	1	4
YOL103W-A	0	0	0	0	0	0	0	0	0
YOL103W	847	879	811	31	39	47	89	48	96
YOL102C	371	361	363	27	27	32	41	31	29
YOL101C	1480	1266	1127	86	60	78	128	80	89
YOL100W	894	724	753	74	73	88	65	52	76
YOL099C	15	11	13	0	0	0	0	0	0
YOL098C	2157	2036	1979	34	18	34	39	43	64
snR58	3	3	5	0	0	0	0	1	1
YOL097W-A	20	15	13	3	3	0	4	3	1
YOL097C	3324	3135	3070	77	90	106	149	121	159
YOL096C	536	531	490	52	67	69	112	75	109
YOL095C	196	178	213	10	8	10	10	15	10
YOL094C	334	299	300	16	14	13	19	17	23
YOL093W	622	580	582	94	115	104	180	132	157
YOL092W	1283	1265	1191	42	35	40	27	44	21
YOL091W	52	45	44	2	1	5	1	2	3
YOL090W	668	609	601	6	7	7	9	13	17
YOL089C	515	512	487	12	24	14	24	15	18
YOL088C	900	815	788	65	47	84	69	37	49
YOL087C	1844	1466	1568	76	68	76	89	49	101
YOL086W-A	180	163	193	12	8	10	27	13	20
YOL086C	86565	86647	86687	295	352	359	507	349	526
YOL085W-A	35	29	40	23	20	18	11	12	6
YOL085C	3	1	3	5	7	8	6	5	3
YOL084W	386	308	294	15	15	21	16	18	10
YOL083W	331	272	274	11	11	25	18	10	13
YOL083C-A	6	1	4	1	0	1	0	0	0
YOL082W	1001	868	873	114	104	157	171	117	145
YOL081W	2137	2096	2134	86	74	116	122	108	185
YOL080C	379	399	382	23	41	26	33	41	38
YOL079W	0	0	1	0	0	0	0	0	0
YOL078W	348	354	303	132	134	242	255	172	255
YOL077W-A	489	436	401	44	57	56	121	110	105
YOL077C	1280	1254	1088	77	94	94	95	82	88
YOL076W	462	434	428	19	19	22	29	22	33
YOL075C	361	317	349	29	43	37	52	36	63
YOL073C	581	484	438	138	136	163	176	107	155
YOL072W	506	431	465	41	50	55	37	34	29
YOL071W	326	313	255	158	202	212	216	208	210
YOL070C	669	624	562	25	22	44	38	29	37
YOL069W	268	248	249	40	44	53	73	41	77
YOL068C	1116	932	826	46	31	54	59	45	67
YOL067C	210	144	157	71	68	97	101	73	102
YOL066C	573	514	517	84	65	88	149	99	146
YOL065C	359	353	332	23	21	31	25	25	29
YOL064C	999	940	944	17	19	17	25	17	32
YOL063C	680	645	666	16	24	27	29	18	29
YOL062C	1468	1351	1353	87	88	105	115	95	112
YOL061W	1545	1381	1514	31	44	45	42	31	37
YOL060C	1118	978	858	27	18	22	26	38	29
YOL059W	3160	2748	2663	166	203	221	227	187	252
YOL058W	2947	2609	2661	65	67	73	96	64	104
YOL057W	1391	1291	1332	65	63	95	108	61	119
YOL056W	450	399	398	53	45	65	80	50	61
YOL055C	246	238	251	5	12	10	13	11	6
tG(GCC)O1	0	0	0	0	0	0	0	0	0
tN(GUU)O1	0	0	0	0	0	0	0	0	0
YOL054W	408	393	408	44	45	63	69	63	98
YOL053W	556	466	444	89	80	108	125	86	101
YOL052C-A	1484	1319	1346	95	93	102	78	61	62
YOL052C	1166	1087	1018	24	33	40	34	28	36
snR81	17	18	17	2	1	2	2	3	3
YOL051W	1321	1058	1083	70	69	80	74	61	97
YOL050C	4	2	2	0	0	0	1	0	1
YOL049W	1736	1468	1537	81	74	86	68	70	112
YOL048C	1061	826	899	22	26	29	39	23	32
YOL047C	15	11	10	0	3	5	2	1	2
YOL046C	0	0	0	0	0	0	0	0	0
YOL045W	1019	896	900	17	16	19	12	19	23
YOL044W	421	322	389	17	21	18	27	17	14
YOL043C	319	270	311	26	38	19	57	44	60
YOL042W	608	495	549	29	23	32	39	29	35
YOL041C	1494	1291	1267	68	92	100	136	114	136
YOL040C	15856	14523	12813	876	834	914	808	706	808
YOL039W	8291	7585	7180	535	549	635	985	685	947
YOL038C-A	23	17	14	31	40	50	86	51	82
YOL038W	1866	1626	1596	65	68	66	137	88	147
YOL037C	2	1	0	1	0	0	0	1	0
YOL036W	798	675	666	42	44	70	34	35	46
YOL035C	0	2	0	1	0	0	0	0	0
snR50	36	31	25	3	1	0	5	1	1
YOL034W	341	300	311	25	22	30	45	35	39
YOL033W	283	262	289	6	8	14	15	14	22
YOL032W	880	729	738	39	43	47	40	37	48
YOL031C	584	494	532	33	34	44	30	14	31
YOL030W	2495	2292	2278	66	56	62	82	55	59
YOL029C	251	183	204	0	1	0	0	2	0
YOL028C	261	201	203	19	23	20	22	17	22
YOL027C	2138	1827	1820	73	68	66	116	74	136
YOL026C	318	273	295	80	91	85	65	51	45
tS(GCU)O	2	7	1	0	0	0	0	0	0
YOL025W	368	302	336	12	9	14	15	12	14
YOL024W	9	13	10	0	0	0	1	1	1
YOL023W	206	155	153	10	11	11	19	17	16
YOL022C	1349	1298	1174	41	38	53	71	59	90
tG(GCC)O2	2	0	0	0	0	0	0	0	0
YOL021C	1620	1485	1496	148	146	157	209	150	211
YOL020W	1348	1157	1120	99	71	113	85	54	77
tY(GUA)O	0	0	0	0	0	0	0	0	0
YOL019W-A	0	0	0	0	0	0	0	0	0
YOL019W	671	582	581	23	20	16	31	24	34
YOL018C	739	604	589	116	102	119	160	84	147
YOL017W	196	216	218	7	16	8	17	9	14
YOL016C	6641	6167	6014	153	155	195	285	194	386
YOL015W	256	193	213	2	0	0	5	1	4
YOL014W	793	740	675	53	41	75	63	52	63
YOL013W-B	2	4	11	0	0	0	0	0	0
YOL013W-A	23	22	16	1	1	3	0	2	2
tP(UGG)O1	0	0	0	0	0	0	0	0	0
YOL013C	966	826	885	14	16	11	16	12	12
YOL012C	890	866	835	7	13	17	12	11	16
YOL011W	1774	1608	1650	19	22	32	28	26	32
